state_name,domain_desc,prodn_practice_desc,end_code,week_ending,location_desc,country_code,year,county_code,statisticcat_desc,agg_level_desc,county_ansi,CV (%),short_desc,asd_code,commodity_desc,asd_desc,domaincat_desc,freq_desc,country_name,load_time,state_fips_code,class_desc,county_name,group_desc,Value,sector_desc,unit_desc,watershed_code,reference_period_desc,zip_5,state_ansi,util_practice_desc,begin_code,source_desc,congr_district_code,state_alpha,watershed_desc,region_desc
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,570,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,421,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,130,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,068,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,040,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,485,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,213,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,068,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,316,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,309,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,433,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,388,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,586,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,518,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,409,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,594,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,183,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,146,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,235,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,209,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,375,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,475,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,177,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,259,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,539,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,315,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,402,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,346,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,077,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,855,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,292,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,165,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,615,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,695,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,610,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2002,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,140,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,111,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,819,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,069,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,826,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,195,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,076,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,037,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,335,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,902,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,759,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2001,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"3,252,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
